torneo,fecha,partido,equipo_local,equipo_visitante,goles_local,goles_visitante,posesion_local,tiros_arco_local,intentos_local,faltas_local,tiro_esquina_local,posesion_visitante,tiros_arco_visitante,intentos_visitante,faltas_visitante,tiro_esquina_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,valor_mercado_local,altura_media_local,edad_media_local,proporcion_zurdos_local,valor_mercado_visitante,altura_media_visitante,edad_media_visitante,proporcion_zurdos_visitante,resultado,fecha_encuentro,Hora_encuentro,apuesta_local,apuesta_visitante,apuesta_empate
Campeonato 2015,27,1,Belgrano,Def y Justicia,1,0,,,,,,,,,,,,,,,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,12.05,1.7768888888888887,25.46,0.24,L,2/10/2015 00:00,20:00:00,1.92,4.27,3.17
Campeonato 2015,27,2,Quilmes,San Martin (SJ),2,0,,,,,,,,,,,,,,,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,11.25,1.78,26.153846153846153,0.20512820512820512,L,2/10/2015 00:00,21:10:00,2.09,3.72,3.1
Campeonato 2015,27,3,Arsenal,Atl Rafaela,1,1,,,,,,,,,,,,,,,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,E,3/10/2015 00:00,15:00:00,2.12,3.63,3.08
Campeonato 2015,27,4,Sarmiento (J),Estudiantes (LP),0,1,,,,,,,,,,,,,,,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,V,3/10/2015 00:00,16:15:00,3.07,2.58,2.8
Campeonato 2015,27,5,Argentinos,Tigre,2,1,,,,,,,,,,,,,,,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,L,3/10/2015 00:00,17:15:00,3.2,2.41,2.93
Campeonato 2015,27,6,San Lorenzo,Rosario Central,2,2,,,,,,,,,,,,,,,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,E,3/10/2015 00:00,18:10:00,2.27,3.37,2.97
Campeonato 2015,27,7,Gimnasia (LP),Olimpo,2,2,,,,,,,,,,,,,,,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,12.97,1.791086956521739,25.020833333333332,0.25,E,3/10/2015 00:00,20:30:00,1.69,5.54,3.35
Campeonato 2015,27,8,Velez,Nueva Chicago,1,2,,,,,,,,,,,,,,,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,V,4/10/2015 00:00,14:00:00,1.76,5.16,3.25
Campeonato 2015,27,9,Union,Colon,0,0,,,,,,,,,,,,,,,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,E,4/10/2015 00:00,16:00:00,2.05,3.9,3.05
Campeonato 2015,27,10,Godoy Cruz,Temperley,3,0,,,,,,,,,,,,,,,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,L,4/10/2015 00:00,16:10:00,1.94,4.32,3.08
Campeonato 2015,27,11,Boca Juniors,Crucero (M),1,0,,,,,,,,,,,,,,,80.925,1.7951020408163267,24.92,0.2,4.4,1.7875,25.697674418604652,0.093023256,L,4/10/2015 00:00,18:15:00,1.14,17.97,7.43
Campeonato 2015,27,12,Newells,Huracan,2,0,,,,,,,,,,,,,,,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,L,4/10/2015 00:00,19:30:00,1.93,4.35,3.1
Campeonato 2015,27,13,Independiente,River Plate,3,0,,,,,,,,,,,,,,,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,L,4/10/2015 00:00,21:30:00,2.38,3.24,2.93
Campeonato 2015,27,14,Aldosivi,Lanus,3,1,,,,,,,,,,,,,,,8.725,1.7903703703703704,28.1,0.23333333333333334,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,L,5/10/2015 00:00,20:00:00,3.34,2.31,2.96
Campeonato 2015,27,15,Banfield,Racing Club,0,0,,,,,,,,,,,,,,,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,E,5/10/2015 00:00,21:10:00,2.73,2.69,3
Campeonato 2015,28,1,Huracan,Sarmiento (J),3,0,,,,,,,,,,,,,,,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,L,16/10/2015 00:00,20:00:00,2,4.16,3.05
Campeonato 2015,28,2,Crucero (M),Independiente,0,4,,,,,,,,,,,,,,,4.4,1.7875,25.697674418604652,0.093023256,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,V,16/10/2015 00:00,21:10:00,6.28,1.55,3.81
Campeonato 2015,28,3,Nueva Chicago,Newells,5,0,,,,,,,,,,,,,,,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,L,17/10/2015 00:00,15:15:00,3.23,2.33,3.04
Campeonato 2015,28,4,Atl Rafaela,Godoy Cruz,1,4,,,,,,,,,,,,,,,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,V,17/10/2015 00:00,16:15:00,2.26,3.31,3.07
Campeonato 2015,28,5,Colon,Arsenal,3,1,,,,,,,,,,,,,,,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,L,17/10/2015 00:00,17:30:00,2.24,3.51,2.96
Campeonato 2015,28,6,San Martin (SJ),Belgrano,1,1,,,,,,,,,,,,,,,11.25,1.78,26.153846153846153,0.20512820512820512,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,E,17/10/2015 00:00,18:30:00,2.9,2.66,2.87
Campeonato 2015,28,7,Estudiantes (LP),Quilmes,4,1,,,,,,,,,,,,,,,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,L,17/10/2015 00:00,20:30:00,1.73,5.47,3.21
Campeonato 2015,28,8,Lanus,Velez,0,1,,,,,,,,,,,,,,,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,V,17/10/2015 00:00,20:45:00,1.74,5.07,3.34
Campeonato 2015,28,9,Olimpo,San Lorenzo,2,1,,,,,,,,,,,,,,,12.97,1.791086956521739,25.020833333333332,0.25,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,L,18/10/2015 00:00,16:10:00,3.29,2.34,2.96
Campeonato 2015,28,10,Rosario Central,Argentinos,2,0,,,,,,,,,,,,,,,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,L,18/10/2015 00:00,16:10:00,1.45,7.64,4
Campeonato 2015,28,11,Tigre,Banfield,3,1,,,,,,,,,,,,,,,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,L,18/10/2015 00:00,16:15:00,2.27,3.25,3.11
Campeonato 2015,28,12,River Plate,Aldosivi,1,1,,,,,,,,,,,,,,,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,8.725,1.7903703703703704,28.1,0.23333333333333334,E,18/10/2015 00:00,18:30:00,1.44,7.55,4.13
Campeonato 2015,28,13,Racing Club,Boca Juniors,3,1,,,,,,,,,,,,,,,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,80.925,1.7951020408163267,24.92,0.2,L,18/10/2015 00:00,21:30:00,3.29,2.34,2.96
Campeonato 2015,28,14,Def y Justicia,Union,0,0,,,,,,,,,,,,,,,12.05,1.7768888888888887,25.46,0.24,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,E,19/10/2015 00:00,20:15:00,1.93,4.1,3.25
Campeonato 2015,28,15,Temperley,Gimnasia (LP),1,3,,,,,,,,,,,,,,,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,V,20/10/2015 00:00,17:00:00,3.32,2.27,3.01
Campeonato 2015,29,1,Sarmiento (J),Nueva Chicago,1,2,,,,,,,,,,,,,,,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,V,30/10/2015 00:00,21:10:00,2.05,3.86,3.11
Campeonato 2015,29,2,Godoy Cruz,Colon,1,3,,,,,,,,,,,,,,,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,V,30/10/2015 00:00,21:10:00,2.13,3.66,3.04
Campeonato 2015,29,3,Belgrano,Estudiantes (LP),2,1,,,,,,,,,,,,,,,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,L,31/10/2015 00:00,16:30:00,2.35,3.28,2.95
Campeonato 2015,29,4,Gimnasia (LP),Atl Rafaela,1,0,,,,,,,,,,,,,,,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,L,31/10/2015 00:00,17:10:00,1.6,5.52,3.84
Campeonato 2015,29,5,Velez,River Plate,0,1,,,,,,,,,,,,,,,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,V,31/10/2015 00:00,19:00:00,3.07,2.39,3.08
Campeonato 2015,29,6,Union,San Martin (SJ),0,0,,,,,,,,,,,,,,,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,11.25,1.78,26.153846153846153,0.20512820512820512,E,31/10/2015 00:00,19:20:00,2.07,3.74,3.14
Campeonato 2015,29,7,Racing Club,Crucero (M),3,0,,,,,,,,,,,,,,,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,4.4,1.7875,25.697674418604652,0.093023256,L,31/10/2015 00:00,20:30:00,1.18,15.21,6.47
Campeonato 2015,29,8,Newells,Lanus,1,1,,,,,,,,,,,,,,,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,E,31/10/2015 00:00,21:10:00,2.35,3.34,2.92
Campeonato 2015,29,9,Quilmes,Huracan,2,1,,,,,,,,,,,,,,,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,L,1/11/2015 00:00,15:30:00,2.02,4.01,3.08
Campeonato 2015,29,10,San Lorenzo,Temperley,2,0,,,,,,,,,,,,,,,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,L,1/11/2015 00:00,18:00:00,1.44,7.74,4.12
Campeonato 2015,29,11,Boca Juniors,Tigre,1,0,,,,,,,,,,,,,,,80.925,1.7951020408163267,24.92,0.2,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,L,1/11/2015 00:00,18:00:00,1.42,8.13,4.12
Campeonato 2015,29,12,Banfield,Rosario Central,2,1,,,,,,,,,,,,,,,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,L,1/11/2015 00:00,18:00:00,3.45,2.21,3.02
Campeonato 2015,29,13,Aldosivi,Independiente,1,0,,,,,,,,,,,,,,,8.725,1.7903703703703704,28.1,0.23333333333333334,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,L,1/11/2015 00:00,21:30:00,3.75,2.1,3.07
Campeonato 2015,29,14,Arsenal,Def y Justicia,1,0,,,,,,,,,,,,,,,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,12.05,1.7768888888888887,25.46,0.24,L,2/11/2015 00:00,20:00:00,3.38,2.21,3.14
Campeonato 2015,29,15,Argentinos,Olimpo,0,1,,,,,,,,,,,,,,,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,12.97,1.791086956521739,25.020833333333332,0.25,V,2/11/2015 00:00,21:10:00,2.77,2.71,2.95
Campeonato 2015,30,1,Lanus,Sarmiento (J),2,1,,,,,,,,,,,,,,,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,L,6/11/2015 00:00,21:10:00,1.84,4.55,3.21
Campeonato 2015,30,2,Def y Justicia,Godoy Cruz,1,1,,,,,,,,,,,,,,,12.05,1.7768888888888887,25.46,0.24,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,E,7/11/2015 00:00,15:30:00,1.88,4.3,3.22
Campeonato 2015,30,3,Colon,Gimnasia (LP),2,1,,,,,,,,,,,,,,,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,L,7/11/2015 00:00,18:00:00,2.25,3.32,3.05
Campeonato 2015,30,4,San Martin (SJ),Arsenal,1,0,,,,,,,,,,,,,,,11.25,1.78,26.153846153846153,0.20512820512820512,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,L,7/11/2015 00:00,18:30:00,1.85,4.53,3.19
Campeonato 2015,30,5,Estudiantes (LP),Union,2,0,,,,,,,,,,,,,,,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,L,7/11/2015 00:00,20:30:00,1.44,7.92,3.91
Campeonato 2015,30,6,Olimpo,Banfield,1,2,,,,,,,,,,,,,,,12.97,1.791086956521739,25.020833333333332,0.25,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,V,7/11/2015 00:00,20:30:00,2.48,2.99,2.99
Campeonato 2015,30,7,River Plate,Newells,0,2,,,,,,,,,,,,,,,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,V,8/11/2015 00:00,16:00:00,2.23,3.33,3.07
Campeonato 2015,30,8,Tigre,Racing Club,0,0,,,,,,,,,,,,,,,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,E,8/11/2015 00:00,18:15:00,3.02,2.4,3.07
Campeonato 2015,30,9,Atl Rafaela,San Lorenzo,0,1,,,,,,,,,,,,,,,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,V,8/11/2015 00:00,18:15:00,4.59,1.78,3.41
Campeonato 2015,30,10,Rosario Central,Boca Juniors,3,1,,,,,,,,,,,,,,,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,80.925,1.7951020408163267,24.92,0.2,L,8/11/2015 00:00,18:15:00,1.85,4.36,3.25
Campeonato 2015,30,11,Independiente,Velez,1,0,,,,,,,,,,,,,,,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,L,8/11/2015 00:00,21:30:00,1.57,6.07,3.65
Campeonato 2015,30,12,Huracan,Belgrano,1,1,,,,,,,,,,,,,,,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,E,9/11/2015 00:00,15:30:00,2.63,4.73,2.06
Campeonato 2015,30,13,Temperley,Argentinos,0,0,,,,,,,,,,,,,,,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,E,9/11/2015 00:00,15:30:00,2.76,4.69,2.08
Campeonato 2015,30,14,Nueva Chicago,Quilmes,2,1,,,,,,,,,,,,,,,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,L,9/11/2015 00:00,15:30:00,1.74,4.74,3.53
Campeonato 2015,30,15,Crucero (M),Aldosivi,0,2,,,,,,,,,,,,,,,4.4,1.7875,25.697674418604652,0.093023256,8.725,1.7903703703703704,28.1,0.23333333333333334,V,9/11/2015 00:00,20:10:00,3.7,2.05,3.22
Transicion 2016,1,1,Banfield,Gimnasia (LP),2,0,,,,,,,,,,,,,,,19.7,1.7902777777777779,23.594594594594593,0.21621621621621623,24.7,1.7904081632653062,25.775510204081634,0.16326530612244897,L,5/2/2016 00:00,19:00:00,1.7,5.17,3.42
Transicion 2016,1,2,Huracan,Atl Rafaela,0,1,,,,,,,,,,,,,,,25.275000000000002,1.7825641025641024,27.923076923076923,0.20512820512820512,12.675,1.80825,25.288888888888888,0.2222222222222222,V,5/2/2016 00:00,19:00:00,2.08,3.68,3.14
Transicion 2016,1,3,Rosario Central,Godoy Cruz,1,0,,,,,,,,,,,,,,,46.425,1.7928571428571427,25.545454545454547,0.22727272727272727,19.225,1.7960606060606061,24.727272727272727,0.18181818181818182,L,5/2/2016 00:00,21:15:00,1.57,6.49,3.58
Transicion 2016,1,4,Aldosivi,Olimpo,3,0,,,,,,,,,,,,,,,8.3,1.7952000000000001,26.962962962962962,0.14814814814814814,11.35,1.805,27,0.34615384615384615,L,6/2/2016 00:00,17:00:00,2.4,3.25,2.89
Transicion 2016,1,5,Argentinos,Tigre,1,1,,,,,,,,,,,,,,,16.55,1.7828947368421053,24.871794871794872,0.2564102564102564,24.3,1.8082051282051281,26.121951219512194,0.17073170731707318,E,6/2/2016 00:00,17:00:00,2.63,2.86,2.94
Transicion 2016,1,6,Patronato,San Lorenzo,2,2,,,,,,,,,,,,,,,8.4,1.807777777777778,27.806451612903224,0.12903225806451613,50.65,1.7877500000000002,26.35,0.225,E,6/2/2016 00:00,19:00:00,2.77,2.71,2.95
Transicion 2016,1,7,San Martin (SJ),Newells,2,1,,,,,,,,,,,,,,,12.85,1.77375,26.8125,0.25,23.05,1.7863333333333336,24.7,0.2,L,6/2/2016 00:00,19:15:00,2.77,2.74,2.9
Transicion 2016,1,8,Temperley,Boca Juniors,0,0,,,,,,,,,,,,,,,10.72,1.7808333333333335,26.884615384615383,0.2692307692307692,96.15,1.7890697674418605,24.441860465116278,0.18604651162790697,E,6/2/2016 00:00,21:00:00,6.32,1.59,3.52
Transicion 2016,1,9,Def y Justicia,Union,2,2,,,,,,,,,,,,,,,16.55,1.779736842105263,24.36842105263158,0.2631578947368421,15.125,1.7929411764705883,24.17142857142857,0.14285714285714285,E,7/2/2016 00:00,17:00:00,2.11,3.71,3.08
Transicion 2016,1,10,Independiente,Belgrano,1,0,,,,,,,,,,,,,,,60.7,1.7802272727272728,25.227272727272727,0.2727272727272727,30.125,1.804871794871795,27.333333333333332,0.2564102564102564,L,7/2/2016 00:00,17:00:00,1.9,4.39,3.17
Transicion 2016,1,11,Colon,Arsenal,2,1,,,,,,,,,,,,,,,16.125,1.7897142857142858,26.2,0.2571428571428571,23.975,1.8028846153846154,25.87037037037037,0.16666666666666666,L,7/2/2016 00:00,19:15:00,1.95,4.25,3.12
Transicion 2016,1,12,Atl Tucuman,Racing Club,2,1,,,,,,,,,,,,,,,12.05,1.7941666666666667,27,0.23076923076923078,46.95,1.8002500000000001,26.56097561,0.3170731707317073,L,7/2/2016 00:00,21:15:00,2.61,2.88,2.95
Transicion 2016,1,13,Estudiantes (LP),Lanus,0,1,,,,,,,,,,,,,,,25.6,1.781764705882353,23.676470588235293,0.14705882352941177,34.1,1.8029545454545455,25.863636363636363,0.2727272727272727,V,8/2/2016 00:00,19:00:00,2.59,2.9,2.93
Transicion 2016,1,14,River Plate,Quilmes,5,1,,,,,,,,,,,,,,,105.575,1.7851063829787235,25.382978723404257,0.2765957446808511,14.475,1.8003030303030303,25.818181818181817,0.24242424242424243,L,8/2/2016 00:00,19:15:00,1.43,8.93,3.99
Transicion 2016,1,15,Sarmiento (J),Velez,1,0,,,,,,,,,,,,,,,8.165,1.8025925925925927,26.517241379310345,0.27586206896551724,16.775,1.7870967741935484,23.53125,0.3125,L,8/2/2016 00:00,21:15:00,2.29,3.44,2.92
Transicion 2016,2,1,Union,Temperley,3,0,,,,,,,,,,,,,,,15.125,1.7929411764705883,24.17142857142857,0.14285714285714285,10.72,1.7808333333333335,26.884615384615383,0.2692307692307692,L,12/2/2016 00:00,19:00:00,1.9,4.47,3.14
Transicion 2016,2,2,Arsenal,Banfield,3,1,,,,,,,,,,,,,,,23.975,1.8028846153846154,25.87037037037037,0.16666666666666666,19.7,1.7902777777777779,23.594594594594593,0.21621621621621623,L,12/2/2016 00:00,19:00:00,2.7,2.75,2.97
Transicion 2016,2,3,Quilmes,Colon,2,4,,,,,,,,,,,,,,,14.475,1.8003030303030303,25.818181818181817,0.24242424242424243,16.125,1.7897142857142858,26.2,0.2571428571428571,V,12/2/2016 00:00,21:15:00,2.46,3.13,2.9
Transicion 2016,2,4,Godoy Cruz,Independiente,1,1,,,,,,,,,,,,,,,19.225,1.7960606060606061,24.727272727272727,0.18181818181818182,60.7,1.7802272727272728,25.227272727272727,0.2727272727272727,E,12/2/2016 00:00,21:15:00,3.16,2.39,2.98
Transicion 2016,2,5,Atl Rafaela,Estudiantes (LP),0,1,,,,,,,,,,,,,,,12.675,1.80825,25.288888888888888,0.2222222222222222,25.6,1.781764705882353,23.676470588235293,0.14705882352941177,V,13/2/2016 00:00,19:00:00,2.7,2.74,2.98
Transicion 2016,2,6,San Lorenzo,Sarmiento (J),2,1,,,,,,,,,,,,,,,50.65,1.7877500000000002,26.35,0.225,8.165,1.8025925925925927,26.517241379310345,0.27586206896551724,L,13/2/2016 00:00,19:00:00,1.57,6.69,3.53
Transicion 2016,2,7,Aldosivi,Argentinos,3,2,,,,,,,,,,,,,,,8.3,1.7952000000000001,26.962962962962962,0.14814814814814814,16.55,1.7828947368421053,24.871794871794872,0.2564102564102564,L,13/2/2016 00:00,19:00:00,1.89,4.49,3.2
Transicion 2016,2,8,Velez,Olimpo,2,1,,,,,,,,,,,,,,,16.775,1.7870967741935484,23.53125,0.3125,11.35,1.805,27,0.34615384615384615,L,13/2/2016 00:00,21:15:00,1.99,4.15,3.06
Transicion 2016,2,9,Racing Club,San Martin (SJ),2,2,,,,,,,,,,,,,,,46.95,1.8002500000000001,26.56097561,0.3170731707317073,12.85,1.77375,26.8125,0.25,E,13/2/2016 00:00,21:15:00,1.45,7.64,4.08
Transicion 2016,2,10,Lanus,Def y Justicia,2,1,,,,,,,,,,,,,,,34.1,1.8029545454545455,25.863636363636363,0.2727272727272727,16.55,1.779736842105263,24.36842105263158,0.2631578947368421,L,14/2/2016 00:00,17:00:00,1.79,4.9,3.28
Transicion 2016,2,11,Rosario Central,Newells,2,0,,,,,,,,,,,,,,,46.425,1.7928571428571427,25.545454545454547,0.22727272727272727,23.05,1.7863333333333336,24.7,0.2,L,14/2/2016 00:00,17:00:00,1.83,4.76,3.21
Transicion 2016,2,12,Gimnasia (LP),Patronato,3,2,,,,,,,,,,,,,,,24.7,1.7904081632653062,25.775510204081634,0.16326530612244897,8.4,1.807777777777778,27.806451612903224,0.12903225806451613,L,14/2/2016 00:00,19:00:00,2.21,3.54,3.07
Transicion 2016,2,13,Boca Juniors,Atl Tucuman,0,1,,,,,,,,,,,,,,,96.15,1.7890697674418605,24.441860465116278,0.18604651162790697,12.05,1.7941666666666667,27,0.23076923076923078,V,14/2/2016 00:00,19:15:00,1.48,7.2,3.9
Transicion 2016,2,14,Belgrano,River Plate,3,2,,,,,,,,,,,,,,,30.125,1.804871794871795,27.333333333333332,0.2564102564102564,105.575,1.7851063829787235,25.382978723404257,0.2765957446808511,L,14/2/2016 00:00,21:15:00,2.89,2.55,3.02
Transicion 2016,2,15,Tigre,Huracan,1,2,,,,,,,,,,,,,,,24.3,1.8082051282051281,26.121951219512194,0.17073170731707318,25.275000000000002,1.7825641025641024,27.923076923076923,0.20512820512820512,V,16/3/2016 00:00,21:00:00,2.32,3.22,3.06
Transicion 2016,3,1,Banfield,Quilmes,1,1,,,,,,,,,,,,,,,19.7,1.7902777777777779,23.594594594594593,0.21621621621621623,14.475,1.8003030303030303,25.818181818181817,0.24242424242424243,E,16/2/2016 00:00,19:15:00,1.79,4.66,3.4
Transicion 2016,3,2,Olimpo,San Lorenzo,0,2,,,,,,,,,,,,,,,11.35,1.805,27,0.34615384615384615,50.65,1.7877500000000002,26.35,0.225,V,16/2/2016 00:00,19:15:00,3.21,2.37,3
Transicion 2016,3,3,Argentinos,Velez,0,3,,,,,,,,,,,,,,,16.55,1.7828947368421053,24.871794871794872,0.2564102564102564,16.775,1.7870967741935484,23.53125,0.3125,V,16/2/2016 00:00,21:30:00,2.67,2.87,2.91
Transicion 2016,3,4,Newells,Racing Club,5,0,,,,,,,,,,,,,,,23.05,1.7863333333333336,24.7,0.2,46.95,1.8002500000000001,26.56097561,0.3170731707317073,L,17/2/2016 00:00,17:00:00,2.35,3.29,2.93
Transicion 2016,3,5,Def y Justicia,Atl Rafaela,4,1,,,,,,,,,,,,,,,16.55,1.779736842105263,24.36842105263158,0.2631578947368421,12.675,1.80825,25.288888888888888,0.2222222222222222,L,17/2/2016 00:00,17:00:00,1.95,4.07,3.22
Transicion 2016,3,6,Independiente,Rosario Central,0,2,,,,,,,,,,,,,,,60.7,1.7802272727272728,25.227272727272727,0.2727272727272727,46.425,1.7928571428571427,25.545454545454547,0.22727272727272727,V,17/2/2016 00:00,19:15:00,2.21,3.49,3.03
Transicion 2016,3,7,Patronato,Arsenal,0,0,,,,,,,,,,,,,,,8.4,1.807777777777778,27.806451612903224,0.12903225806451613,23.975,1.8028846153846154,25.87037037037037,0.16666666666666666,E,17/2/2016 00:00,19:15:00,1.82,4.76,3.23
Transicion 2016,3,8,San Martin (SJ),Boca Juniors,0,1,,,,,,,,,,,,,,,12.85,1.77375,26.8125,0.25,96.15,1.7890697674418605,24.441860465116278,0.18604651162790697,V,17/2/2016 00:00,21:15:00,3.71,2.07,3.15
Transicion 2016,3,9,Sarmiento (J),Gimnasia (LP),1,3,,,,,,,,,,,,,,,8.165,1.8025925925925927,26.517241379310345,0.27586206896551724,24.7,1.7904081632653062,25.775510204081634,0.16326530612244897,V,17/2/2016 00:00,21:30:00,2.18,3.58,3.02
Transicion 2016,3,10,Estudiantes (LP),Tigre,1,1,,,,,,,,,,,,,,,25.6,1.781764705882353,23.676470588235293,0.14705882352941177,24.3,1.8082051282051281,26.121951219512194,0.17073170731707318,E,18/2/2016 00:00,17:00:00,2.14,3.71,2.99
